label,step,t_step,dt,min,rms,max,avg
TF_uxb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
uu,50,1.435959e+00,2.286813e-02,1.386172e-01,1.000000e+00,1.407404e+00,9.581433e-01
TF_a11,50,1.435959e+00,2.286813e-02,1.180714e-02,8.145018e-01,1.856211e+00,6.603957e-01
TF_a12,50,1.435959e+00,2.286813e-02,1.180714e-02,8.145018e-01,1.856211e+00,6.603957e-01
TF_a21,50,1.435959e+00,2.286813e-02,1.180714e-02,8.145018e-01,1.856211e+00,6.603957e-01
TF_a22,50,1.435959e+00,2.286813e-02,1.180714e-02,8.145018e-01,1.856211e+00,6.603957e-01
TF_uxb11,50,1.435959e+00,2.286813e-02,7.589913e-03,1.116971e+00,2.505249e+00,9.192685e-01
TF_uxb12,50,1.435959e+00,2.286813e-02,7.589913e-03,1.116971e+00,2.505249e+00,9.192685e-01
TF_uxb21,50,1.435959e+00,2.286813e-02,7.589913e-03,1.116971e+00,2.505249e+00,9.192685e-01
TF_uxb22,50,1.435959e+00,2.286813e-02,7.589913e-03,1.116971e+00,2.505249e+00,9.192685e-01
TF_bb11,50,1.435959e+00,2.286813e-02,2.189292e-02,1.105515e+00,1.789233e+00,1.018043e+00
TF_bb12,50,1.435959e+00,2.286813e-02,2.189292e-02,1.105515e+00,1.789233e+00,1.018043e+00
TF_bb21,50,1.435959e+00,2.286813e-02,2.189292e-02,1.105515e+00,1.789233e+00,1.018043e+00
TF_bb22,50,1.435959e+00,2.286813e-02,2.189292e-02,1.105515e+00,1.789233e+00,1.018043e+00
curl(uu),50,1.435959e+00,2.286813e-02,1.960342e-01,1.414213e+00,1.990369e+00,1.355019e+00
VTXBUF_LNRHO,50,1.435959e+00,2.286813e-02,-8.025211e-16,1.842327e-16,5.286299e-16,4.844455e-18
VTXBUF_UUX,50,1.435959e+00,2.286813e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUY,50,1.435959e+00,2.286813e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUZ,50,1.435959e+00,2.286813e-02,-1.400627e+00,7.071068e-01,1.400627e+00,-3.144186e-18
VTXBUF_OOX,50,1.435959e+00,2.286813e-02,-1.400626e+00,7.071065e-01,1.400626e+00,-3.740497e-18
VTXBUF_OOY,50,1.435959e+00,2.286813e-02,-1.400626e+00,7.071065e-01,1.400626e+00,1.490778e-18
VTXBUF_OOZ,50,1.435959e+00,2.286813e-02,-1.980784e+00,9.999996e-01,1.980784e+00,1.165517e-17
VTXBUF_UU_DOT_OO,50,1.435959e+00,2.286813e-02,2.717371e-02,1.581138e+00,2.801252e+00,1.414213e+00
TF_a11_x,50,1.435959e+00,2.286813e-02,-6.588549e-02,2.892584e-02,6.588549e-02,-3.074465e-20
TF_a11_y,50,1.435959e+00,2.286813e-02,-1.851674e+00,6.644085e-01,1.851674e+00,5.463098e-19
TF_a11_z,50,1.435959e+00,2.286813e-02,-1.309363e+00,4.702528e-01,1.309363e+00,2.784621e-19
TF_a12_x,50,1.435959e+00,2.286813e-02,-6.588549e-02,2.892584e-02,6.588549e-02,-1.700683e-20
TF_a12_y,50,1.435959e+00,2.286813e-02,-1.851674e+00,6.644085e-01,1.851674e+00,-7.634943e-19
TF_a12_z,50,1.435959e+00,2.286813e-02,-1.309363e+00,4.702528e-01,1.309363e+00,1.696183e-19
TF_a21_x,50,1.435959e+00,2.286813e-02,-1.851674e+00,6.644085e-01,1.851674e+00,9.268393e-19
TF_a21_y,50,1.435959e+00,2.286813e-02,-6.588549e-02,2.892584e-02,6.588549e-02,4.354279e-21
TF_a21_z,50,1.435959e+00,2.286813e-02,-1.309363e+00,4.702528e-01,1.309363e+00,2.762386e-19
TF_a22_x,50,1.435959e+00,2.286813e-02,-1.851674e+00,6.644085e-01,1.851674e+00,6.464185e-19
TF_a22_y,50,1.435959e+00,2.286813e-02,-6.588549e-02,2.892584e-02,6.588549e-02,-1.941558e-20
TF_a22_z,50,1.435959e+00,2.286813e-02,-1.309363e+00,4.702528e-01,1.309363e+00,-9.677351e-20
TF_uxb11_x,50,1.435959e+00,2.286813e-02,-1.779345e+00,7.817171e-01,1.779345e+00,-2.645453e-17
TF_uxb11_y,50,1.435959e+00,2.286813e-02,-2.492198e+00,6.769869e-01,2.492198e+00,0.000000e+00
TF_uxb11_z,50,1.435959e+00,2.286813e-02,-8.847826e-01,4.221755e-01,8.847826e-01,-9.757820e-19
TF_uxb12_x,50,1.435959e+00,2.286813e-02,-1.779345e+00,7.817171e-01,1.779345e+00,0.000000e+00
TF_uxb12_y,50,1.435959e+00,2.286813e-02,-2.492198e+00,6.769869e-01,2.492198e+00,-1.734723e-18
TF_uxb12_z,50,1.435959e+00,2.286813e-02,-8.847826e-01,4.221755e-01,8.847826e-01,0.000000e+00
TF_uxb21_x,50,1.435959e+00,2.286813e-02,-2.492198e+00,6.769869e-01,2.492198e+00,0.000000e+00
TF_uxb21_y,50,1.435959e+00,2.286813e-02,-1.779345e+00,7.817171e-01,1.779345e+00,-2.883978e-17
TF_uxb21_z,50,1.435959e+00,2.286813e-02,-8.847826e-01,4.221755e-01,8.847826e-01,3.469447e-18
TF_uxb22_x,50,1.435959e+00,2.286813e-02,-2.492198e+00,6.769869e-01,2.492198e+00,-3.794708e-19
TF_uxb22_y,50,1.435959e+00,2.286813e-02,-1.779345e+00,7.817171e-01,1.779345e+00,0.000000e+00
TF_uxb22_z,50,1.435959e+00,2.286813e-02,-8.847826e-01,4.221755e-01,8.847826e-01,9.757820e-19
TF_bb11_x,50,1.435959e+00,2.286813e-02,-1.780547e+00,7.817171e-01,1.780547e+00,2.816385e-19
TF_bb11_y,50,1.435959e+00,2.286813e-02,-1.258187e+00,4.513246e-01,1.258187e+00,5.982170e-19
TF_bb11_z,50,1.435959e+00,2.286813e-02,-1.779345e+00,6.382693e-01,1.779345e+00,-1.910059e-19
TF_bb12_x,50,1.435959e+00,2.286813e-02,-1.780547e+00,7.817171e-01,1.780547e+00,-7.064255e-19
TF_bb12_y,50,1.435959e+00,2.286813e-02,-1.258187e+00,4.513246e-01,1.258187e+00,6.827086e-19
TF_bb12_z,50,1.435959e+00,2.286813e-02,-1.779345e+00,6.382693e-01,1.779345e+00,-9.624412e-20
TF_bb21_x,50,1.435959e+00,2.286813e-02,-1.258187e+00,4.513246e-01,1.258187e+00,4.239400e-19
TF_bb21_y,50,1.435959e+00,2.286813e-02,-1.780547e+00,7.817171e-01,1.780547e+00,-6.013934e-20
TF_bb21_z,50,1.435959e+00,2.286813e-02,-1.779345e+00,6.382693e-01,1.779345e+00,-7.040961e-20
TF_bb22_x,50,1.435959e+00,2.286813e-02,-1.258187e+00,4.513246e-01,1.258187e+00,-4.285987e-19
TF_bb22_y,50,1.435959e+00,2.286813e-02,-1.780547e+00,7.817171e-01,1.780547e+00,9.613824e-20
TF_bb22_z,50,1.435959e+00,2.286813e-02,-1.779345e+00,6.382693e-01,1.779345e+00,1.292678e-18
uu,100,2.434033e+00,1.783883e-02,1.386172e-01,1.000000e+00,1.407404e+00,9.581433e-01
TF_a11,100,2.434033e+00,1.783883e-02,3.674256e-02,1.327714e+00,3.018779e+00,1.083652e+00
TF_a12,100,2.434033e+00,1.783883e-02,3.674256e-02,1.327714e+00,3.018779e+00,1.083652e+00
TF_a21,100,2.434033e+00,1.783883e-02,3.674256e-02,1.327714e+00,3.018779e+00,1.083652e+00
TF_a22,100,2.434033e+00,1.783883e-02,3.674256e-02,1.327714e+00,3.018779e+00,1.083652e+00
TF_uxb11,100,2.434033e+00,1.783883e-02,1.205119e-02,1.773516e+00,3.977811e+00,1.459606e+00
TF_uxb12,100,2.434033e+00,1.783883e-02,1.205119e-02,1.773516e+00,3.977811e+00,1.459606e+00
TF_uxb21,100,2.434033e+00,1.783883e-02,1.205119e-02,1.773516e+00,3.977811e+00,1.459606e+00
TF_uxb22,100,2.434033e+00,1.783883e-02,1.205119e-02,1.773516e+00,3.977811e+00,1.459606e+00
TF_bb11,100,2.434033e+00,1.783883e-02,3.476137e-02,1.755326e+00,2.840928e+00,1.616440e+00
TF_bb12,100,2.434033e+00,1.783883e-02,3.476137e-02,1.755326e+00,2.840928e+00,1.616440e+00
TF_bb21,100,2.434033e+00,1.783883e-02,3.476137e-02,1.755326e+00,2.840928e+00,1.616440e+00
TF_bb22,100,2.434033e+00,1.783883e-02,3.476137e-02,1.755326e+00,2.840928e+00,1.616440e+00
curl(uu),100,2.434033e+00,1.783883e-02,1.960342e-01,1.414213e+00,1.990369e+00,1.355019e+00
VTXBUF_LNRHO,100,2.434033e+00,1.783883e-02,-1.330123e-15,2.337333e-16,7.171897e-16,7.918889e-18
VTXBUF_UUX,100,2.434033e+00,1.783883e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUY,100,2.434033e+00,1.783883e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUZ,100,2.434033e+00,1.783883e-02,-1.400627e+00,7.071068e-01,1.400627e+00,-3.144186e-18
VTXBUF_OOX,100,2.434033e+00,1.783883e-02,-1.400626e+00,7.071065e-01,1.400626e+00,-3.740497e-18
VTXBUF_OOY,100,2.434033e+00,1.783883e-02,-1.400626e+00,7.071065e-01,1.400626e+00,1.490778e-18
VTXBUF_OOZ,100,2.434033e+00,1.783883e-02,-1.980784e+00,9.999996e-01,1.980784e+00,1.165517e-17
VTXBUF_UU_DOT_OO,100,2.434033e+00,1.783883e-02,2.717371e-02,1.581138e+00,2.801252e+00,1.414213e+00
TF_a11_x,100,2.434033e+00,1.783883e-02,-1.817738e-01,7.980454e-02,1.817738e-01,-1.412692e-19
TF_a11_y,100,2.434033e+00,1.783883e-02,-3.011328e+00,1.081133e+00,3.011328e+00,8.436448e-19
TF_a11_z,100,2.434033e+00,1.783883e-02,-2.129417e+00,7.665561e-01,2.129417e+00,1.031263e-19
TF_a12_x,100,2.434033e+00,1.783883e-02,-1.817738e-01,7.980454e-02,1.817738e-01,-5.714825e-20
TF_a12_y,100,2.434033e+00,1.783883e-02,-3.011328e+00,1.081133e+00,3.011328e+00,-2.711141e-18
TF_a12_z,100,2.434033e+00,1.783883e-02,-2.129417e+00,7.665561e-01,2.129417e+00,1.065567e-18
TF_a21_x,100,2.434033e+00,1.783883e-02,-3.011328e+00,1.081133e+00,3.011328e+00,2.205886e-18
TF_a21_y,100,2.434033e+00,1.783883e-02,-1.817738e-01,7.980454e-02,1.817738e-01,-1.116495e-19
TF_a21_z,100,2.434033e+00,1.783883e-02,-2.129417e+00,7.665561e-01,2.129417e+00,1.065356e-18
TF_a22_x,100,2.434033e+00,1.783883e-02,-3.011328e+00,1.081133e+00,3.011328e+00,3.371191e-19
TF_a22_y,100,2.434033e+00,1.783883e-02,-1.817738e-01,7.980454e-02,1.817738e-01,1.118083e-19
TF_a22_z,100,2.434033e+00,1.783883e-02,-2.129417e+00,7.665561e-01,2.129417e+00,-2.507218e-19
TF_uxb11_x,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.241203e+00,2.825226e+00,-4.380177e-17
TF_uxb11_y,100,2.434033e+00,1.783883e-02,-3.957088e+00,1.074913e+00,3.957088e+00,0.000000e+00
TF_uxb11_z,100,2.434033e+00,1.783883e-02,-1.404849e+00,6.703262e-01,1.404849e+00,2.168404e-19
TF_uxb12_x,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.241203e+00,2.825226e+00,0.000000e+00
TF_uxb12_y,100,2.434033e+00,1.783883e-02,-3.957088e+00,1.074913e+00,3.957088e+00,4.445229e-18
TF_uxb12_z,100,2.434033e+00,1.783883e-02,-1.404849e+00,6.703262e-01,1.404849e+00,1.387779e-17
TF_uxb21_x,100,2.434033e+00,1.783883e-02,-3.957088e+00,1.074913e+00,3.957088e+00,0.000000e+00
TF_uxb21_y,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.241203e+00,2.825226e+00,-5.681219e-17
TF_uxb21_z,100,2.434033e+00,1.783883e-02,-1.404849e+00,6.703262e-01,1.404849e+00,-6.938894e-18
TF_uxb22_x,100,2.434033e+00,1.783883e-02,-3.957088e+00,1.074913e+00,3.957088e+00,-5.204170e-18
TF_uxb22_y,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.241203e+00,2.825226e+00,0.000000e+00
TF_uxb22_z,100,2.434033e+00,1.783883e-02,-1.404849e+00,6.703262e-01,1.404849e+00,4.336809e-19
TF_bb11_x,100,2.434033e+00,1.783883e-02,-2.827135e+00,1.241203e+00,2.827135e+00,-2.944287e-18
TF_bb11_y,100,2.434033e+00,1.783883e-02,-1.997737e+00,7.166089e-01,1.997737e+00,5.857233e-19
TF_bb11_z,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.013438e+00,2.825226e+00,-1.179070e-18
TF_bb12_x,100,2.434033e+00,1.783883e-02,-2.827135e+00,1.241203e+00,2.827135e+00,4.184343e-18
TF_bb12_y,100,2.434033e+00,1.783883e-02,-1.997737e+00,7.166089e-01,1.997737e+00,-1.287490e-19
TF_bb12_z,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.013438e+00,2.825226e+00,-7.284483e-20
TF_bb21_x,100,2.434033e+00,1.783883e-02,-1.997737e+00,7.166089e-01,1.997737e+00,4.163167e-19
TF_bb21_y,100,2.434033e+00,1.783883e-02,-2.827135e+00,1.241203e+00,2.827135e+00,-1.145189e-18
TF_bb21_z,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.013438e+00,2.825226e+00,-1.860508e-18
TF_bb22_x,100,2.434033e+00,1.783883e-02,-1.997737e+00,7.166089e-01,1.997737e+00,-1.749123e-19
TF_bb22_y,100,2.434033e+00,1.783883e-02,-2.827135e+00,1.241203e+00,2.827135e+00,7.877406e-19
TF_bb22_z,100,2.434033e+00,1.783883e-02,-2.825226e+00,1.013438e+00,2.825226e+00,6.733912e-19
uu,150,3.255867e+00,1.531935e-02,1.386172e-01,1.000000e+00,1.407404e+00,9.581433e-01
TF_a11,150,3.255867e+00,1.531935e-02,5.932836e-02,1.721271e+00,3.902701e+00,1.414318e+00
TF_a12,150,3.255867e+00,1.531935e-02,5.932836e-02,1.721271e+00,3.902701e+00,1.414318e+00
TF_a21,150,3.255867e+00,1.531935e-02,5.932836e-02,1.721271e+00,3.902701e+00,1.414318e+00
TF_a22,150,3.255867e+00,1.531935e-02,5.932836e-02,1.721271e+00,3.902701e+00,1.414318e+00
TF_uxb11,150,3.255867e+00,1.531935e-02,1.525300e-02,2.244712e+00,5.034652e+00,1.847400e+00
TF_uxb12,150,3.255867e+00,1.531935e-02,1.525300e-02,2.244712e+00,5.034652e+00,1.847400e+00
TF_uxb21,150,3.255867e+00,1.531935e-02,1.525300e-02,2.244712e+00,5.034652e+00,1.847400e+00
TF_uxb22,150,3.255867e+00,1.531935e-02,1.525300e-02,2.244712e+00,5.034652e+00,1.847400e+00
TF_bb11,150,3.255867e+00,1.531935e-02,4.399692e-02,2.221688e+00,3.595717e+00,2.045902e+00
TF_bb12,150,3.255867e+00,1.531935e-02,4.399692e-02,2.221688e+00,3.595717e+00,2.045902e+00
TF_bb21,150,3.255867e+00,1.531935e-02,4.399692e-02,2.221688e+00,3.595717e+00,2.045902e+00
TF_bb22,150,3.255867e+00,1.531935e-02,4.399692e-02,2.221688e+00,3.595717e+00,2.045902e+00
curl(uu),150,3.255867e+00,1.531935e-02,1.960342e-01,1.414213e+00,1.990369e+00,1.355019e+00
VTXBUF_LNRHO,150,3.255867e+00,1.531935e-02,-1.751219e-15,2.890510e-16,8.565676e-16,1.043952e-17
VTXBUF_UUX,150,3.255867e+00,1.531935e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUY,150,3.255867e+00,1.531935e-02,-9.903926e-01,5.000000e-01,9.903926e-01,0.000000e+00
VTXBUF_UUZ,150,3.255867e+00,1.531935e-02,-1.400627e+00,7.071068e-01,1.400627e+00,-3.144186e-18
VTXBUF_OOX,150,3.255867e+00,1.531935e-02,-1.400626e+00,7.071065e-01,1.400626e+00,-3.740497e-18
VTXBUF_OOY,150,3.255867e+00,1.531935e-02,-1.400626e+00,7.071065e-01,1.400626e+00,1.490778e-18
VTXBUF_OOZ,150,3.255867e+00,1.531935e-02,-1.980784e+00,9.999996e-01,1.980784e+00,1.165517e-17
VTXBUF_UU_DOT_OO,150,3.255867e+00,1.531935e-02,2.717371e-02,1.581138e+00,2.801252e+00,1.414213e+00
TF_a11_x,150,3.255867e+00,1.531935e-02,-3.138502e-01,1.377903e-01,3.138502e-01,-3.209725e-19
TF_a11_y,150,3.255867e+00,1.531935e-02,-3.892980e+00,1.398641e+00,3.892980e+00,-3.638007e-18
TF_a11_z,150,3.255867e+00,1.531935e-02,-2.752902e+00,9.937760e-01,2.752902e+00,6.001228e-19
TF_a12_x,150,3.255867e+00,1.531935e-02,-3.138502e-01,1.377903e-01,3.138502e-01,1.622597e-19
TF_a12_y,150,3.255867e+00,1.531935e-02,-3.892980e+00,1.398641e+00,3.892980e+00,-7.119312e-19
TF_a12_z,150,3.255867e+00,1.531935e-02,-2.752902e+00,9.937760e-01,2.752902e+00,4.495627e-19
TF_a21_x,150,3.255867e+00,1.531935e-02,-3.892980e+00,1.398641e+00,3.892980e+00,1.699572e-18
TF_a21_y,150,3.255867e+00,1.531935e-02,-3.138502e-01,1.377903e-01,3.138502e-01,1.905824e-21
TF_a21_z,150,3.255867e+00,1.531935e-02,-2.752902e+00,9.937760e-01,2.752902e+00,-3.811648e-21
TF_a22_x,150,3.255867e+00,1.531935e-02,-3.892980e+00,1.398641e+00,3.892980e+00,1.787240e-18
TF_a22_y,150,3.255867e+00,1.531935e-02,-3.138502e-01,1.377903e-01,3.138502e-01,-6.776264e-21
TF_a22_z,150,3.255867e+00,1.531935e-02,-2.752902e+00,9.937760e-01,2.752902e+00,1.493319e-18
TF_uxb11_x,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.570971e+00,3.575844e+00,-7.611099e-17
TF_uxb11_y,150,3.255867e+00,1.531935e-02,-5.008423e+00,1.360501e+00,5.008423e+00,0.000000e+00
TF_uxb11_z,150,3.255867e+00,1.531935e-02,-1.778096e+00,8.484212e-01,1.778096e+00,-3.686287e-18
TF_uxb12_x,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.570971e+00,3.575844e+00,1.110223e-16
TF_uxb12_y,150,3.255867e+00,1.531935e-02,-5.008423e+00,1.360501e+00,5.008423e+00,3.144186e-18
TF_uxb12_z,150,3.255867e+00,1.531935e-02,-1.778096e+00,8.484212e-01,1.778096e+00,0.000000e+00
TF_uxb21_x,150,3.255867e+00,1.531935e-02,-5.008423e+00,1.360501e+00,5.008423e+00,0.000000e+00
TF_uxb21_y,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.570971e+00,3.575844e+00,-7.459311e-17
TF_uxb21_z,150,3.255867e+00,1.531935e-02,-1.778096e+00,8.484212e-01,1.778096e+00,1.387779e-17
TF_uxb22_x,150,3.255867e+00,1.531935e-02,-5.008423e+00,1.360501e+00,5.008423e+00,-8.239937e-18
TF_uxb22_y,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.570971e+00,3.575844e+00,0.000000e+00
TF_uxb22_z,150,3.255867e+00,1.531935e-02,-1.778096e+00,8.484212e-01,1.778096e+00,-3.035766e-18
TF_bb11_x,150,3.255867e+00,1.531935e-02,-3.578260e+00,1.570971e+00,3.578260e+00,-9.994989e-20
TF_bb11_y,150,3.255867e+00,1.531935e-02,-2.528504e+00,9.070005e-01,2.528504e+00,-7.851995e-19
TF_bb11_z,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.282692e+00,3.575844e+00,-1.586493e-18
TF_bb12_x,150,3.255867e+00,1.531935e-02,-3.578260e+00,1.570971e+00,3.578260e+00,3.066259e-19
TF_bb12_y,150,3.255867e+00,1.531935e-02,-2.528504e+00,9.070005e-01,2.528504e+00,-1.118083e-19
TF_bb12_z,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.282692e+00,3.575844e+00,-2.401338e-18
TF_bb21_x,150,3.255867e+00,1.531935e-02,-2.528504e+00,9.070005e-01,2.528504e+00,-1.384899e-19
TF_bb21_y,150,3.255867e+00,1.531935e-02,-3.578260e+00,1.570971e+00,3.578260e+00,1.272243e-18
TF_bb21_z,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.282692e+00,3.575844e+00,-2.395409e-18
TF_bb22_x,150,3.255867e+00,1.531935e-02,-2.528504e+00,9.070005e-01,2.528504e+00,-2.826972e-18
TF_bb22_y,150,3.255867e+00,1.531935e-02,-3.578260e+00,1.570971e+00,3.578260e+00,-1.468755e-18
TF_bb22_z,150,3.255867e+00,1.531935e-02,-3.575844e+00,1.282692e+00,3.575844e+00,-5.022905e-19
uu,200,3.979721e+00,1.377346e-02,1.386172e-01,1.000000e+00,1.407404e+00,9.581433e-01
TF_a11,200,3.979721e+00,1.377346e-02,6.923637e-02,2.049640e+00,4.632945e+00,1.695053e+00
