label,step,t_step,dt,min,rms,max,avg
TF_uxb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
uu,50,3.852789e+00,7.605204e-02,1.605795e-04,9.005232e-03,2.321803e-02,8.304929e-03
TF_a11,50,3.852789e+00,7.605204e-02,3.066631e-05,1.064720e-02,4.116667e-02,8.515868e-03
TF_a12,50,3.852789e+00,7.605204e-02,4.228076e-05,1.025287e-02,3.790167e-02,8.286176e-03
TF_a21,50,3.852789e+00,7.605204e-02,2.741327e-05,1.026626e-02,4.163716e-02,8.193788e-03
TF_a22,50,3.852789e+00,7.605204e-02,3.351970e-05,9.964630e-03,3.577082e-02,8.051101e-03
TF_uxb11,50,3.852789e+00,7.605204e-02,3.134987e-07,4.018351e-04,2.283557e-03,2.823771e-04
TF_uxb12,50,3.852789e+00,7.605204e-02,5.640881e-07,3.836373e-04,2.834238e-03,2.714141e-04
TF_uxb21,50,3.852789e+00,7.605204e-02,2.665157e-07,3.425426e-04,2.306246e-03,2.454441e-04
TF_uxb22,50,3.852789e+00,7.605204e-02,6.805596e-07,3.249759e-04,1.754127e-03,2.391173e-04
TF_bb11,50,3.852789e+00,7.605204e-02,4.573743e-04,4.299773e-02,1.442675e-01,3.596138e-02
TF_bb12,50,3.852789e+00,7.605204e-02,4.447300e-04,4.060670e-02,1.385185e-01,3.463648e-02
TF_bb21,50,3.852789e+00,7.605204e-02,2.713777e-04,3.804047e-02,1.429477e-01,3.227348e-02
TF_bb22,50,3.852789e+00,7.605204e-02,6.513437e-04,3.733099e-02,1.158897e-01,3.189823e-02
curl(uu),50,3.852789e+00,7.605204e-02,1.228525e-03,4.600498e-02,1.186957e-01,4.253782e-02
VTXBUF_LNRHO,50,3.852789e+00,7.605204e-02,-2.257046e-04,4.205590e-05,1.391312e-04,1.139689e-08
VTXBUF_UUX,50,3.852789e+00,7.605204e-02,-1.849700e-02,4.965385e-03,2.057397e-02,-4.044416e-09
VTXBUF_UUY,50,3.852789e+00,7.605204e-02,-2.091905e-02,5.295771e-03,1.787596e-02,-1.012247e-09
VTXBUF_UUZ,50,3.852789e+00,7.605204e-02,-2.016624e-02,5.328600e-03,2.146914e-02,4.944988e-09
VTXBUF_OOX,50,3.852789e+00,7.605204e-02,-1.064301e-01,2.516804e-02,8.818286e-02,0.000000e+00
VTXBUF_OOY,50,3.852789e+00,7.605204e-02,-9.252078e-02,2.699413e-02,1.051581e-01,5.421011e-20
VTXBUF_OOZ,50,3.852789e+00,7.605204e-02,-1.065599e-01,2.746535e-02,1.015100e-01,6.776264e-20
VTXBUF_UU_DOT_OO,50,3.852789e+00,7.605204e-02,-2.696262e-03,5.219861e-04,2.833845e-08,-4.088283e-04
TF_a11_x,50,3.852789e+00,7.605204e-02,-2.830257e-03,3.057129e-04,2.063412e-03,-2.842347e-07
TF_a11_y,50,3.852789e+00,7.605204e-02,-3.939878e-02,7.782813e-03,3.706948e-02,2.590958e-06
TF_a11_z,50,3.852789e+00,7.605204e-02,-3.475073e-02,7.259281e-03,3.751801e-02,-4.909759e-07
TF_a12_x,50,3.852789e+00,7.605204e-02,-2.523996e-03,2.740554e-04,1.622762e-03,-4.553480e-07
TF_a12_y,50,3.852789e+00,7.605204e-02,-3.142869e-02,7.482381e-03,3.666822e-02,-2.857730e-06
TF_a12_z,50,3.852789e+00,7.605204e-02,-3.364321e-02,7.004293e-03,3.540796e-02,1.110673e-06
TF_a21_x,50,3.852789e+00,7.605204e-02,-3.634376e-02,7.784058e-03,3.976472e-02,-1.615288e-06
TF_a21_y,50,3.852789e+00,7.605204e-02,-1.792772e-03,2.321271e-04,2.066058e-03,-3.242030e-07
TF_a21_z,50,3.852789e+00,7.605204e-02,-3.438881e-02,6.689589e-03,3.592122e-02,-4.881371e-07
TF_a22_x,50,3.852789e+00,7.605204e-02,-3.569226e-02,7.478851e-03,3.303218e-02,3.537815e-06
TF_a22_y,50,3.852789e+00,7.605204e-02,-1.821225e-03,2.121249e-04,1.162549e-03,-2.917184e-07
TF_a22_z,50,3.852789e+00,7.605204e-02,-3.125803e-02,6.581462e-03,2.827654e-02,1.509339e-06
TF_uxb11_x,50,3.852789e+00,7.605204e-02,-2.232513e-03,3.189796e-04,2.227293e-03,-5.489198e-06
TF_uxb11_y,50,3.852789e+00,7.605204e-02,-1.045571e-03,1.760530e-04,1.109806e-03,2.090010e-05
TF_uxb11_z,50,3.852789e+00,7.605204e-02,-1.005265e-03,1.694957e-04,1.550197e-03,3.924523e-06
TF_uxb12_x,50,3.852789e+00,7.605204e-02,-2.767228e-03,3.021767e-04,1.880525e-03,-1.870049e-05
TF_uxb12_y,50,3.852789e+00,7.605204e-02,-1.021321e-03,1.775486e-04,1.112673e-03,1.868446e-05
TF_uxb12_z,50,3.852789e+00,7.605204e-02,-1.186171e-03,1.560234e-04,9.048970e-04,-3.059919e-06
TF_uxb21_x,50,3.852789e+00,7.605204e-02,-1.055023e-03,1.771192e-04,1.234864e-03,2.352476e-05
TF_uxb21_y,50,3.852789e+00,7.605204e-02,-1.523146e-03,2.541367e-04,2.301914e-03,-1.037922e-05
TF_uxb21_z,50,3.852789e+00,7.605204e-02,-1.199720e-03,1.462147e-04,8.929413e-04,1.007900e-05
TF_uxb22_x,50,3.852789e+00,7.605204e-02,-8.743040e-04,1.726905e-04,1.307518e-03,1.752755e-05
TF_uxb22_y,50,3.852789e+00,7.605204e-02,-1.637144e-03,2.366237e-04,1.241210e-03,-1.339784e-05
TF_uxb22_z,50,3.852789e+00,7.605204e-02,-7.914446e-04,1.407003e-04,1.013630e-03,1.054105e-05
TF_bb11_x,50,3.852789e+00,7.605204e-02,-9.893448e-02,1.995462e-02,1.093491e-01,-1.863472e-20
TF_bb11_y,50,3.852789e+00,7.605204e-02,-1.243287e-01,2.601129e-02,1.309284e-01,-2.032879e-20
TF_bb11_z,50,3.852789e+00,7.605204e-02,-1.383545e-01,2.782140e-02,1.304392e-01,3.388132e-21
TF_bb12_x,50,3.852789e+00,7.605204e-02,-8.010634e-02,1.954790e-02,8.923628e-02,-3.388132e-20
TF_bb12_y,50,3.852789e+00,7.605204e-02,-1.327258e-01,2.441990e-02,1.259143e-01,3.867235e-20
TF_bb12_z,50,3.852789e+00,7.605204e-02,-1.307147e-01,2.589310e-02,1.325430e-01,1.355253e-20
TF_bb21_x,50,3.852789e+00,7.605204e-02,-9.008358e-02,2.180120e-02,1.163238e-01,-1.016440e-20
TF_bb21_y,50,3.852789e+00,7.605204e-02,-8.514811e-02,1.988126e-02,1.107486e-01,-6.776264e-21
TF_bb21_z,50,3.852789e+00,7.605204e-02,-1.206000e-01,2.401085e-02,9.858798e-02,-4.743385e-20
TF_bb22_x,50,3.852789e+00,7.605204e-02,-8.475523e-02,2.167409e-02,9.753204e-02,3.726945e-20
TF_bb22_y,50,3.852789e+00,7.605204e-02,-7.744369e-02,1.913609e-02,7.719911e-02,3.472835e-20
TF_bb22_z,50,3.852789e+00,7.605204e-02,-1.088607e-01,2.361454e-02,1.010826e-01,0.000000e+00
uu,100,7.588323e+00,7.351561e-02,1.651729e-04,1.091727e-02,2.685929e-02,1.006380e-02
TF_a11,100,7.588323e+00,7.351561e-02,1.083923e-04,2.030928e-02,8.580445e-02,1.633202e-02
TF_a12,100,7.588323e+00,7.351561e-02,1.549919e-04,1.979084e-02,7.464502e-02,1.597310e-02
TF_a21,100,7.588323e+00,7.351561e-02,6.354368e-05,1.972124e-02,8.511834e-02,1.573639e-02
TF_a22,100,7.588323e+00,7.351561e-02,1.315667e-04,1.912092e-02,7.512065e-02,1.536600e-02
TF_uxb11,100,7.588323e+00,7.351561e-02,1.603465e-06,8.571604e-04,6.003185e-03,6.120143e-04
TF_uxb12,100,7.588323e+00,7.351561e-02,8.127737e-07,8.383078e-04,5.200701e-03,6.022628e-04
TF_uxb21,100,7.588323e+00,7.351561e-02,2.188641e-07,7.556799e-04,5.068828e-03,5.365954e-04
TF_uxb22,100,7.588323e+00,7.351561e-02,9.360046e-07,7.248433e-04,3.881220e-03,5.248347e-04
TF_bb11,100,7.588323e+00,7.351561e-02,9.442304e-04,7.956230e-02,2.920920e-01,6.708315e-02
TF_bb12,100,7.588323e+00,7.351561e-02,1.958027e-04,7.712971e-02,2.471373e-01,6.559889e-02
TF_bb21,100,7.588323e+00,7.351561e-02,7.246884e-04,7.151994e-02,2.936900e-01,6.000318e-02
TF_bb22,100,7.588323e+00,7.351561e-02,5.366320e-04,6.892969e-02,2.118767e-01,5.860845e-02
curl(uu),100,7.588323e+00,7.351561e-02,2.698814e-03,5.542854e-02,1.341344e-01,5.109291e-02
VTXBUF_LNRHO,100,7.588323e+00,7.351561e-02,-3.163524e-04,6.343562e-05,1.931583e-04,4.491079e-08
VTXBUF_UUX,100,7.588323e+00,7.351561e-02,-2.316852e-02,6.023185e-03,2.236724e-02,-6.950143e-09
VTXBUF_UUY,100,7.588323e+00,7.351561e-02,-2.557578e-02,6.479180e-03,2.431463e-02,-7.099723e-09
VTXBUF_UUZ,100,7.588323e+00,7.351561e-02,-2.300549e-02,6.397523e-03,2.213748e-02,-2.002139e-09
VTXBUF_OOX,100,7.588323e+00,7.351561e-02,-1.142353e-01,3.054943e-02,1.153034e-01,-5.421011e-20
VTXBUF_OOY,100,7.588323e+00,7.351561e-02,-1.207810e-01,3.268594e-02,1.304393e-01,2.710505e-20
VTXBUF_OOZ,100,7.588323e+00,7.351561e-02,-1.092850e-01,3.272132e-02,1.147082e-01,6.098637e-20
VTXBUF_UU_DOT_OO,100,7.588323e+00,7.351561e-02,-3.511707e-03,7.697188e-04,-9.312632e-07,-6.006727e-04
TF_a11_x,100,7.588323e+00,7.351561e-02,-7.268061e-03,1.203033e-03,1.184308e-02,-5.217421e-07
TF_a11_y,100,7.588323e+00,7.351561e-02,-8.447070e-02,1.454563e-02,7.043786e-02,4.178847e-07
TF_a11_z,100,7.588323e+00,7.351561e-02,-6.661021e-02,1.412247e-02,6.493609e-02,-2.703268e-06
TF_a12_x,100,7.588323e+00,7.351561e-02,-9.157793e-03,1.139866e-03,8.487330e-03,-5.555154e-07
TF_a12_y,100,7.588323e+00,7.351561e-02,-6.321894e-02,1.406472e-02,6.658054e-02,3.059370e-06
TF_a12_z,100,7.588323e+00,7.351561e-02,-6.447403e-02,1.387667e-02,6.648468e-02,3.992153e-06
TF_a21_x,100,7.588323e+00,7.351561e-02,-7.170246e-02,1.457323e-02,7.986170e-02,1.381999e-06
TF_a21_y,100,7.588323e+00,7.351561e-02,-7.123974e-03,9.743625e-04,9.980048e-03,-7.532225e-07
TF_a21_z,100,7.588323e+00,7.351561e-02,-6.228840e-02,1.325137e-02,7.140424e-02,-2.945246e-06
TF_a22_x,100,7.588323e+00,7.351561e-02,-6.600262e-02,1.406199e-02,6.458644e-02,-1.443887e-06
TF_a22_y,100,7.588323e+00,7.351561e-02,-6.892721e-03,8.820810e-04,5.719617e-03,-7.422030e-07
TF_a22_z,100,7.588323e+00,7.351561e-02,-7.100082e-02,1.292640e-02,5.668624e-02,2.480156e-08
TF_uxb11_x,100,7.588323e+00,7.351561e-02,-4.273567e-03,6.633556e-04,5.700213e-03,-2.089555e-05
TF_uxb11_y,100,7.588323e+00,7.351561e-02,-3.065663e-03,3.938350e-04,2.797731e-03,4.723817e-05
TF_uxb11_z,100,7.588323e+00,7.351561e-02,-2.555305e-03,3.736003e-04,2.805074e-03,1.918756e-05
TF_uxb12_x,100,7.588323e+00,7.351561e-02,-5.016218e-03,6.469589e-04,4.458763e-03,-3.421051e-05
TF_uxb12_y,100,7.588323e+00,7.351561e-02,-2.848757e-03,3.934420e-04,3.377424e-03,5.079277e-05
TF_uxb12_z,100,7.588323e+00,7.351561e-02,-3.175670e-03,3.597326e-04,2.416635e-03,-2.088915e-05
TF_uxb21_x,100,7.588323e+00,7.351561e-02,-2.268001e-03,3.879125e-04,2.702877e-03,5.466747e-05
TF_uxb21_y,100,7.588323e+00,7.351561e-02,-4.528560e-03,5.531303e-04,5.038272e-03,-3.798563e-05
TF_uxb21_z,100,7.588323e+00,7.351561e-02,-2.856399e-03,3.385599e-04,2.758994e-03,3.707542e-06
TF_uxb22_x,100,7.588323e+00,7.351561e-02,-2.331833e-03,3.729876e-04,2.652526e-03,4.318661e-05
TF_uxb22_y,100,7.588323e+00,7.351561e-02,-3.537049e-03,5.286476e-04,3.348514e-03,-4.202802e-05
TF_uxb22_z,100,7.588323e+00,7.351561e-02,-2.638548e-03,3.268178e-04,1.996547e-03,-1.784165e-06
TF_bb11_x,100,7.588323e+00,7.351561e-02,-1.675442e-01,3.775751e-02,2.197993e-01,1.355253e-20
TF_bb11_y,100,7.588323e+00,7.351561e-02,-2.244227e-01,4.859966e-02,2.203166e-01,-1.355253e-20
TF_bb11_z,100,7.588323e+00,7.351561e-02,-2.641167e-01,5.042423e-02,2.188953e-01,8.470329e-20
TF_bb12_x,100,7.588323e+00,7.351561e-02,-1.734515e-01,3.715726e-02,2.145941e-01,-4.065758e-20
TF_bb12_y,100,7.588323e+00,7.351561e-02,-2.325184e-01,4.737856e-02,2.213236e-01,-3.197549e-20
TF_bb12_z,100,7.588323e+00,7.351561e-02,-2.347793e-01,4.820375e-02,2.445937e-01,1.355253e-20
TF_bb21_x,100,7.588323e+00,7.351561e-02,-2.183330e-01,4.180407e-02,2.335142e-01,-1.084202e-19
TF_bb21_y,100,7.588323e+00,7.351561e-02,-1.620471e-01,3.722573e-02,2.024666e-01,-2.405574e-19
TF_bb21_z,100,7.588323e+00,7.351561e-02,-2.701301e-01,4.451703e-02,2.137966e-01,5.421011e-20
TF_bb22_x,100,7.588323e+00,7.351561e-02,-1.822626e-01,4.059751e-02,1.821131e-01,1.355253e-20
TF_bb22_y,100,7.588323e+00,7.351561e-02,-1.578652e-01,3.545916e-02,1.628558e-01,-9.486769e-20
TF_bb22_z,100,7.588323e+00,7.351561e-02,-1.962389e-01,4.296270e-02,1.826453e-01,2.710505e-20
uu,150,1.123065e+01,7.274406e-02,1.447742e-04,1.104056e-02,2.705174e-02,1.015513e-02
TF_a11,150,1.123065e+01,7.274406e-02,2.299791e-04,2.644318e-02,1.051420e-01,2.142464e-02
TF_a12,150,1.123065e+01,7.274406e-02,1.318395e-04,2.696181e-02,1.089333e-01,2.171785e-02
TF_a21,150,1.123065e+01,7.274406e-02,5.459930e-05,2.564996e-02,9.763353e-02,2.069590e-02
TF_a22,150,1.123065e+01,7.274406e-02,1.294056e-04,2.602942e-02,1.103941e-01,2.096867e-02
TF_uxb11,150,1.123065e+01,7.274406e-02,6.575629e-07,1.094319e-03,5.995211e-03,7.863916e-04
TF_uxb12,150,1.123065e+01,7.274406e-02,2.500081e-06,1.143725e-03,7.877427e-03,8.061696e-04
TF_uxb21,150,1.123065e+01,7.274406e-02,2.720432e-07,9.758102e-04,5.853397e-03,7.058272e-04
TF_uxb22,150,1.123065e+01,7.274406e-02,1.369475e-07,1.036821e-03,6.704180e-03,7.380312e-04
TF_bb11,150,1.123065e+01,7.274406e-02,1.037318e-03,1.013738e-01,3.314075e-01,8.622394e-02
TF_bb12,150,1.123065e+01,7.274406e-02,5.348446e-04,1.034926e-01,3.294805e-01,8.734167e-02
TF_bb21,150,1.123065e+01,7.274406e-02,6.964773e-04,9.105330e-02,3.277954e-01,7.769300e-02
TF_bb22,150,1.123065e+01,7.274406e-02,3.939778e-04,9.294381e-02,2.901419e-01,7.886338e-02
curl(uu),150,1.123065e+01,7.274406e-02,1.836291e-03,5.576880e-02,1.324289e-01,5.126995e-02
VTXBUF_LNRHO,150,1.123065e+01,7.274406e-02,-3.443645e-04,6.513532e-05,2.443049e-04,8.471967e-08
VTXBUF_UUX,150,1.123065e+01,7.274406e-02,-2.351677e-02,6.305087e-03,2.303710e-02,-1.622524e-09
VTXBUF_UUY,150,1.123065e+01,7.274406e-02,-2.234405e-02,6.224776e-03,2.239761e-02,8.919696e-09
VTXBUF_UUZ,150,1.123065e+01,7.274406e-02,-2.426435e-02,6.587268e-03,2.453111e-02,1.474421e-08
VTXBUF_OOX,150,1.123065e+01,7.274406e-02,-1.204166e-01,3.181164e-02,1.172660e-01,-2.710505e-20
VTXBUF_OOY,150,1.123065e+01,7.274406e-02,-1.189249e-01,3.150400e-02,1.123655e-01,-2.710505e-20
VTXBUF_OOZ,150,1.123065e+01,7.274406e-02,-1.250504e-01,3.325171e-02,1.284468e-01,-9.486769e-20
VTXBUF_UU_DOT_OO,150,1.123065e+01,7.274406e-02,-3.460692e-03,7.926080e-04,5.631788e-07,-6.095259e-04
TF_a11_x,150,1.123065e+01,7.274406e-02,-1.369258e-02,2.254051e-03,1.829459e-02,4.280216e-08
TF_a11_y,150,1.123065e+01,7.274406e-02,-9.901558e-02,1.861884e-02,8.374323e-02,1.710611e-06
TF_a11_z,150,1.123065e+01,7.274406e-02,-9.851453e-02,1.864136e-02,8.937626e-02,-5.892638e-07
TF_a12_x,150,1.123065e+01,7.274406e-02,-1.610691e-02,2.209256e-03,1.760780e-02,-3.022707e-07
TF_a12_y,150,1.123065e+01,7.274406e-02,-7.960604e-02,1.903729e-02,9.562648e-02,3.081108e-07
TF_a12_z,150,1.123065e+01,7.274406e-02,-8.283967e-02,1.896418e-02,9.238085e-02,5.119079e-06
TF_a21_x,150,1.123065e+01,7.274406e-02,-9.024992e-02,1.866331e-02,9.048265e-02,-1.493068e-06
TF_a21_y,150,1.123065e+01,7.274406e-02,-1.141707e-02,1.739342e-03,1.644545e-02,-1.582115e-08
TF_a21_z,150,1.123065e+01,7.274406e-02,-9.002812e-02,1.750931e-02,7.412228e-02,-5.825923e-06
TF_a22_x,150,1.123065e+01,7.274406e-02,-9.879689e-02,1.907378e-02,8.686204e-02,1.176093e-06
TF_a22_y,150,1.123065e+01,7.274406e-02,-1.474947e-02,1.709508e-03,9.788299e-03,-4.477699e-07
TF_a22_z,150,1.123065e+01,7.274406e-02,-9.944939e-02,1.762950e-02,8.346631e-02,-9.481480e-06
TF_uxb11_x,150,1.123065e+01,7.274406e-02,-5.712333e-03,8.204054e-04,5.357677e-03,1.915643e-05
TF_uxb11_y,150,1.123065e+01,7.274406e-02,-3.983376e-03,5.297121e-04,3.598231e-03,9.415399e-06
TF_uxb11_z,150,1.123065e+01,7.274406e-02,-3.806920e-03,4.938364e-04,4.198149e-03,4.064105e-05
TF_uxb12_x,150,1.123065e+01,7.274406e-02,-5.732970e-03,8.670364e-04,7.638896e-03,-3.248125e-05
TF_uxb12_y,150,1.123065e+01,7.274406e-02,-3.458806e-03,5.571977e-04,5.296356e-03,4.960740e-05
TF_uxb12_z,150,1.123065e+01,7.274406e-02,-4.995157e-03,4.958679e-04,4.588049e-03,8.389731e-06
TF_uxb21_x,150,1.123065e+01,7.274406e-02,-3.266929e-03,4.945853e-04,2.849835e-03,1.695229e-05
TF_uxb21_y,150,1.123065e+01,7.274406e-02,-4.581893e-03,7.170107e-04,5.633653e-03,6.345908e-06
TF_uxb21_z,150,1.123065e+01,7.274406e-02,-3.460361e-03,4.398713e-04,2.939886e-03,-1.428473e-05
TF_uxb22_x,150,1.123065e+01,7.274406e-02,-2.790640e-03,5.116904e-04,4.328449e-03,5.680398e-05
TF_uxb22_y,150,1.123065e+01,7.274406e-02,-6.188127e-03,7.757820e-04,3.642851e-03,-3.769476e-05
TF_uxb22_z,150,1.123065e+01,7.274406e-02,-4.639111e-03,4.597103e-04,3.041637e-03,9.298199e-06
TF_bb11_x,150,1.123065e+01,7.274406e-02,-2.330965e-01,4.895511e-02,2.354513e-01,1.118083e-19
TF_bb11_y,150,1.123065e+01,7.274406e-02,-2.708860e-01,6.204391e-02,2.689972e-01,6.776264e-20
TF_bb11_z,150,1.123065e+01,7.274406e-02,-2.975255e-01,6.348703e-02,2.902383e-01,-1.626303e-19
TF_bb12_x,150,1.123065e+01,7.274406e-02,-2.654470e-01,4.967118e-02,2.811977e-01,-8.131516e-20
TF_bb12_y,150,1.123065e+01,7.274406e-02,-2.639987e-01,6.374413e-02,3.184706e-01,-3.557538e-20
TF_bb12_z,150,1.123065e+01,7.274406e-02,-3.009202e-01,6.465424e-02,2.926839e-01,1.626303e-19
TF_bb21_x,150,1.123065e+01,7.274406e-02,-2.855243e-01,5.337748e-02,2.754754e-01,2.710505e-20
TF_bb21_y,150,1.123065e+01,7.274406e-02,-2.389085e-01,4.805001e-02,2.403285e-01,-5.421011e-20
TF_bb21_z,150,1.123065e+01,7.274406e-02,-2.832849e-01,5.597092e-02,2.701123e-01,2.032879e-20
TF_bb22_x,150,1.123065e+01,7.274406e-02,-2.536489e-01,5.494125e-02,2.710394e-01,2.168404e-19
TF_bb22_y,150,1.123065e+01,7.274406e-02,-2.317706e-01,4.739548e-02,2.012056e-01,-3.388132e-21
TF_bb22_z,150,1.123065e+01,7.274406e-02,-2.559382e-01,5.808338e-02,2.593232e-01,-5.421011e-20
uu,200,1.481580e+01,7.089780e-02,1.041375e-04,1.065117e-02,2.993293e-02,9.824147e-03
