label,step,t_step,dt,min,rms,max,avg
TF_uxb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
uu,50,3.863450e+00,7.678186e-02,1.655308e-04,9.012053e-03,2.323603e-02,8.311143e-03
TF_a11,50,3.863450e+00,7.678186e-02,3.080005e-05,1.067917e-02,4.127635e-02,8.541471e-03
TF_a12,50,3.863450e+00,7.678186e-02,4.360197e-05,1.028449e-02,3.804042e-02,8.311557e-03
TF_a21,50,3.863450e+00,7.678186e-02,2.738807e-05,1.029739e-02,4.179853e-02,8.218680e-03
TF_a22,50,3.863450e+00,7.678186e-02,3.280829e-05,9.995324e-03,3.589395e-02,8.075845e-03
TF_uxb11,50,3.863450e+00,7.678186e-02,3.190268e-07,4.032224e-04,2.292803e-03,2.833535e-04
TF_uxb12,50,3.863450e+00,7.678186e-02,5.093521e-07,3.850565e-04,2.845774e-03,2.723887e-04
TF_uxb21,50,3.863450e+00,7.678186e-02,1.781047e-07,3.437370e-04,2.316053e-03,2.463049e-04
TF_uxb22,50,3.863450e+00,7.678186e-02,6.954435e-07,3.261176e-04,1.757983e-03,2.399557e-04
TF_bb11,50,3.863450e+00,7.678186e-02,4.571357e-04,4.312167e-02,1.448042e-01,3.606445e-02
TF_bb12,50,3.863450e+00,7.678186e-02,4.522498e-04,4.072893e-02,1.390045e-01,3.473869e-02
TF_bb21,50,3.863450e+00,7.678186e-02,2.654922e-04,3.815478e-02,1.434787e-01,3.236982e-02
TF_bb22,50,3.863450e+00,7.678186e-02,6.412509e-04,3.744390e-02,1.162624e-01,3.199391e-02
curl(uu),50,3.863450e+00,7.678186e-02,1.283185e-03,4.603585e-02,1.187126e-01,4.256642e-02
VTXBUF_LNRHO,50,3.863450e+00,7.678186e-02,-2.263242e-04,4.211945e-05,1.406744e-04,1.146506e-08
VTXBUF_UUX,50,3.863450e+00,7.678186e-02,-1.850598e-02,4.969923e-03,2.058236e-02,-3.713457e-09
VTXBUF_UUY,50,3.863450e+00,7.678186e-02,-2.093517e-02,5.300476e-03,1.789469e-02,-9.301528e-10
VTXBUF_UUZ,50,3.863450e+00,7.678186e-02,-2.017105e-02,5.331222e-03,2.148108e-02,4.616820e-09
VTXBUF_OOX,50,3.863450e+00,7.678186e-02,-1.064690e-01,2.518666e-02,8.819983e-02,-1.084202e-19
VTXBUF_OOY,50,3.863450e+00,7.678186e-02,-9.250217e-02,2.701611e-02,1.052818e-01,-2.710505e-20
VTXBUF_OOZ,50,3.863450e+00,7.678186e-02,-1.065997e-01,2.747838e-02,1.015201e-01,-4.065758e-20
VTXBUF_UU_DOT_OO,50,3.863450e+00,7.678186e-02,-2.697046e-03,5.226754e-04,2.895000e-08,-4.093740e-04
TF_a11_x,50,3.863450e+00,7.678186e-02,-2.846785e-03,3.076886e-04,2.079073e-03,-2.832760e-07
TF_a11_y,50,3.863450e+00,7.678186e-02,-3.949902e-02,7.806040e-03,3.716123e-02,2.607760e-06
TF_a11_z,50,3.863450e+00,7.678186e-02,-3.484756e-02,7.281193e-03,3.761821e-02,-4.937859e-07
TF_a12_x,50,3.863450e+00,7.678186e-02,-2.541397e-03,2.759214e-04,1.634558e-03,-4.596283e-07
TF_a12_y,50,3.863450e+00,7.678186e-02,-3.154656e-02,7.505306e-03,3.679668e-02,-2.859118e-06
TF_a12_z,50,3.863450e+00,7.678186e-02,-3.377730e-02,7.026017e-03,3.551240e-02,1.120036e-06
TF_a21_x,50,3.863450e+00,7.678186e-02,-3.642974e-02,7.807302e-03,3.986660e-02,-1.626759e-06
TF_a21_y,50,3.863450e+00,7.678186e-02,-1.801896e-03,2.336568e-04,2.080958e-03,-3.248209e-07
TF_a21_z,50,3.863450e+00,7.678186e-02,-3.450384e-02,6.710270e-03,3.603830e-02,-4.929113e-07
TF_a22_x,50,3.863450e+00,7.678186e-02,-3.581446e-02,7.501768e-03,3.316276e-02,3.542882e-06
TF_a22_y,50,3.863450e+00,7.678186e-02,-1.834415e-03,2.135212e-04,1.168536e-03,-2.944639e-07
TF_a22_z,50,3.863450e+00,7.678186e-02,-3.135625e-02,6.601847e-03,2.838517e-02,1.519073e-06
TF_uxb11_x,50,3.863450e+00,7.678186e-02,-2.237293e-03,3.200589e-04,2.236479e-03,-5.442899e-06
TF_uxb11_y,50,3.863450e+00,7.678186e-02,-1.047484e-03,1.766470e-04,1.112360e-03,2.094347e-05
TF_uxb11_z,50,3.863450e+00,7.678186e-02,-1.008539e-03,1.701364e-04,1.555920e-03,4.001848e-06
TF_uxb12_x,50,3.863450e+00,7.678186e-02,-2.778712e-03,3.033188e-04,1.888581e-03,-1.879411e-05
TF_uxb12_y,50,3.863450e+00,7.678186e-02,-1.025389e-03,1.781243e-04,1.115299e-03,1.871373e-05
TF_uxb12_z,50,3.863450e+00,7.678186e-02,-1.192291e-03,1.566458e-04,9.088557e-04,-3.050229e-06
TF_uxb21_x,50,3.863450e+00,7.678186e-02,-1.058845e-03,1.777299e-04,1.238016e-03,2.357807e-05
TF_uxb21_y,50,3.863450e+00,7.678186e-02,-1.527227e-03,2.550091e-04,2.311774e-03,-1.036459e-05
TF_uxb21_z,50,3.863450e+00,7.678186e-02,-1.204543e-03,1.467568e-04,8.971974e-04,1.010062e-05
TF_uxb22_x,50,3.863450e+00,7.678186e-02,-8.771952e-04,1.732494e-04,1.310873e-03,1.756648e-05
TF_uxb22_y,50,3.863450e+00,7.678186e-02,-1.643153e-03,2.374520e-04,1.246456e-03,-1.345641e-05
TF_uxb22_z,50,3.863450e+00,7.678186e-02,-7.955147e-04,1.412583e-04,1.016820e-03,1.057904e-05
TF_bb11_x,50,3.863450e+00,7.678186e-02,-9.920329e-02,2.001322e-02,1.097568e-01,3.049319e-20
TF_bb11_y,50,3.863450e+00,7.678186e-02,-1.246826e-01,2.608699e-02,1.313046e-01,-4.912791e-20
TF_bb11_z,50,3.863450e+00,7.678186e-02,-1.387250e-01,2.790014e-02,1.308293e-01,0.000000e+00
TF_bb12_x,50,3.863450e+00,7.678186e-02,-8.030959e-02,1.960611e-02,8.951877e-02,0.000000e+00
TF_bb12_y,50,3.863450e+00,7.678186e-02,-1.331921e-01,2.449478e-02,1.263888e-01,-1.551129e-20
TF_bb12_z,50,3.863450e+00,7.678186e-02,-1.312173e-01,2.597022e-02,1.330109e-01,-3.726945e-20
TF_bb21_x,50,3.863450e+00,7.678186e-02,-9.031980e-02,2.186885e-02,1.167223e-01,6.098637e-20
TF_bb21_y,50,3.863450e+00,7.678186e-02,-8.534589e-02,1.993884e-02,1.111483e-01,-4.065758e-20
TF_bb21_z,50,3.863450e+00,7.678186e-02,-1.210068e-01,2.408285e-02,9.892674e-02,4.150461e-20
TF_bb22_x,50,3.863450e+00,7.678186e-02,-8.506115e-02,2.174141e-02,9.785075e-02,-2.032879e-20
TF_bb22_y,50,3.863450e+00,7.678186e-02,-7.765694e-02,1.919175e-02,7.747145e-02,-1.905824e-20
TF_bb22_z,50,3.863450e+00,7.678186e-02,-1.092355e-01,2.368615e-02,1.014729e-01,2.879912e-20
uu,100,7.692019e+00,7.649031e-02,1.920332e-04,1.094999e-02,2.693148e-02,1.009477e-02
TF_a11,100,7.692019e+00,7.649031e-02,9.168093e-05,2.053989e-02,8.686060e-02,1.651989e-02
TF_a12,100,7.692019e+00,7.649031e-02,1.452446e-04,2.001884e-02,7.571123e-02,1.615829e-02
TF_a21,100,7.692019e+00,7.649031e-02,3.954240e-05,1.994736e-02,8.604557e-02,1.591766e-02
TF_a22,100,7.692019e+00,7.649031e-02,1.339938e-04,1.933501e-02,7.601596e-02,1.553970e-02
TF_uxb11,100,7.692019e+00,7.649031e-02,1.520186e-06,8.683992e-04,6.045199e-03,6.201965e-04
TF_uxb12,100,7.692019e+00,7.649031e-02,1.033311e-06,8.495925e-04,5.268813e-03,6.105918e-04
TF_uxb21,100,7.692019e+00,7.649031e-02,8.934363e-07,7.652195e-04,5.129133e-03,5.434836e-04
TF_uxb22,100,7.692019e+00,7.649031e-02,1.231035e-06,7.339907e-04,3.918387e-03,5.315522e-04
TF_bb11,100,7.692019e+00,7.649031e-02,1.013986e-03,8.041087e-02,2.945844e-01,6.781264e-02
TF_bb12,100,7.692019e+00,7.649031e-02,1.666320e-04,7.798675e-02,2.507410e-01,6.633415e-02
TF_bb21,100,7.692019e+00,7.649031e-02,7.697547e-04,7.229220e-02,2.966374e-01,6.064339e-02
TF_bb22,100,7.692019e+00,7.649031e-02,5.414740e-04,6.961604e-02,2.145348e-01,5.919586e-02
curl(uu),100,7.692019e+00,7.649031e-02,2.605820e-03,5.557357e-02,1.344702e-01,5.123010e-02
VTXBUF_LNRHO,100,7.692019e+00,7.649031e-02,-3.140830e-04,6.427393e-05,1.827675e-04,4.604072e-08
VTXBUF_UUX,100,7.692019e+00,7.649031e-02,-2.323456e-02,6.041499e-03,2.247281e-02,-5.589622e-09
VTXBUF_UUY,100,7.692019e+00,7.649031e-02,-2.572304e-02,6.500745e-03,2.438651e-02,-9.520934e-09
VTXBUF_UUZ,100,7.692019e+00,7.649031e-02,-2.308932e-02,6.414278e-03,2.219953e-02,-3.141160e-09
VTXBUF_OOX,100,7.692019e+00,7.649031e-02,-1.147613e-01,3.063064e-02,1.155142e-01,0.000000e+00
VTXBUF_OOY,100,7.692019e+00,7.649031e-02,-1.210269e-01,3.277549e-02,1.311083e-01,-1.355253e-20
VTXBUF_OOZ,100,7.692019e+00,7.649031e-02,-1.095426e-01,3.280173e-02,1.151148e-01,6.776264e-21
VTXBUF_UU_DOT_OO,100,7.692019e+00,7.649031e-02,-3.535497e-03,7.737540e-04,-6.474955e-07,-6.039346e-04
TF_a11_x,100,7.692019e+00,7.649031e-02,-7.479849e-03,1.231874e-03,1.216738e-02,-5.533442e-07
TF_a11_y,100,7.692019e+00,7.649031e-02,-8.549538e-02,1.470494e-02,7.094353e-02,3.351811e-07
TF_a11_z,100,7.692019e+00,7.649031e-02,-6.733097e-02,1.428756e-02,6.596206e-02,-2.724563e-06
TF_a12_x,100,7.692019e+00,7.649031e-02,-9.421307e-03,1.168164e-03,8.668187e-03,-5.507263e-07
TF_a12_y,100,7.692019e+00,7.649031e-02,-6.374488e-02,1.421794e-02,6.701329e-02,2.827402e-06
TF_a12_z,100,7.692019e+00,7.649031e-02,-6.490658e-02,1.404420e-02,6.740744e-02,4.015971e-06
TF_a21_x,100,7.692019e+00,7.649031e-02,-7.223830e-02,1.473344e-02,8.079933e-02,1.483560e-06
TF_a21_y,100,7.692019e+00,7.649031e-02,-7.345249e-03,9.993690e-04,1.022609e-02,-7.831943e-07
TF_a21_z,100,7.692019e+00,7.649031e-02,-6.309228e-02,1.340984e-02,7.194992e-02,-3.030969e-06
TF_a22_x,100,7.692019e+00,7.649031e-02,-6.673466e-02,1.421521e-02,6.517145e-02,-1.174244e-06
TF_a22_y,100,7.692019e+00,7.649031e-02,-7.039566e-03,9.045551e-04,5.864514e-03,-7.575415e-07
TF_a22_z,100,7.692019e+00,7.649031e-02,-7.179056e-02,1.307488e-02,5.721843e-02,-1.139678e-07
TF_uxb11_x,100,7.692019e+00,7.649031e-02,-4.320535e-03,6.722609e-04,5.741691e-03,-2.184193e-05
TF_uxb11_y,100,7.692019e+00,7.649031e-02,-3.098734e-03,3.987152e-04,2.821601e-03,4.723962e-05
TF_uxb11_z,100,7.692019e+00,7.649031e-02,-2.607901e-03,3.784290e-04,2.819517e-03,1.958336e-05
TF_uxb12_x,100,7.692019e+00,7.649031e-02,-5.062032e-03,6.558935e-04,4.516179e-03,-3.405574e-05
TF_uxb12_y,100,7.692019e+00,7.649031e-02,-2.884343e-03,3.982678e-04,3.419526e-03,5.142948e-05
TF_uxb12_z,100,7.692019e+00,7.649031e-02,-3.224494e-03,3.646834e-04,2.449977e-03,-2.132033e-05
TF_uxb21_x,100,7.692019e+00,7.649031e-02,-2.290427e-03,3.929284e-04,2.723296e-03,5.476969e-05
TF_uxb21_y,100,7.692019e+00,7.649031e-02,-4.603723e-03,5.596871e-04,5.097659e-03,-3.874670e-05
TF_uxb21_z,100,7.692019e+00,7.649031e-02,-2.909579e-03,3.433926e-04,2.801755e-03,3.531534e-06
TF_uxb22_x,100,7.692019e+00,7.649031e-02,-2.355811e-03,3.774364e-04,2.678469e-03,4.356685e-05
TF_uxb22_y,100,7.692019e+00,7.649031e-02,-3.560880e-03,5.352942e-04,3.385121e-03,-4.242609e-05
TF_uxb22_z,100,7.692019e+00,7.649031e-02,-2.665574e-03,3.312766e-04,2.019639e-03,-2.197014e-06
TF_bb11_x,100,7.692019e+00,7.649031e-02,-1.693477e-01,3.816904e-02,2.216762e-01,-6.437450e-20
TF_bb11_y,100,7.692019e+00,7.649031e-02,-2.262021e-01,4.912680e-02,2.229442e-01,-6.776264e-21
TF_bb11_z,100,7.692019e+00,7.649031e-02,-2.666200e-01,5.094694e-02,2.211788e-01,2.371692e-20
TF_bb12_x,100,7.692019e+00,7.649031e-02,-1.758216e-01,3.755963e-02,2.174047e-01,6.776264e-20
TF_bb12_y,100,7.692019e+00,7.649031e-02,-2.344426e-01,4.792923e-02,2.221291e-01,-1.524659e-20
TF_bb12_z,100,7.692019e+00,7.649031e-02,-2.382006e-01,4.872367e-02,2.468981e-01,-1.355253e-20
TF_bb21_x,100,7.692019e+00,7.649031e-02,-2.212337e-01,4.226798e-02,2.362335e-01,8.131516e-20
TF_bb21_y,100,7.692019e+00,7.649031e-02,-1.643347e-01,3.763382e-02,2.038207e-01,-6.776264e-20
TF_bb21_z,100,7.692019e+00,7.649031e-02,-2.729025e-01,4.498085e-02,2.166285e-01,4.065758e-20
TF_bb22_x,100,7.692019e+00,7.649031e-02,-1.841563e-01,4.100904e-02,1.842274e-01,-6.776264e-20
TF_bb22_y,100,7.692019e+00,7.649031e-02,-1.605764e-01,3.582655e-02,1.645108e-01,3.049319e-20
TF_bb22_z,100,7.692019e+00,7.649031e-02,-1.992515e-01,4.337177e-02,1.840254e-01,6.776264e-20
uu,150,1.150752e+01,7.651880e-02,3.030393e-04,1.105445e-02,2.708627e-02,1.016759e-02
TF_a11,150,1.150752e+01,7.651880e-02,1.755257e-04,2.681050e-02,1.064823e-01,2.173143e-02
TF_a12,150,1.150752e+01,7.651880e-02,6.028477e-05,2.738337e-02,1.109997e-01,2.205971e-02
TF_a21,150,1.150752e+01,7.651880e-02,1.391322e-04,2.601526e-02,9.800022e-02,2.099977e-02
TF_a22,150,1.150752e+01,7.651880e-02,1.051076e-04,2.643946e-02,1.127041e-01,2.130402e-02
TF_uxb11,150,1.150752e+01,7.651880e-02,1.334255e-06,1.108456e-03,6.108401e-03,7.966718e-04
TF_uxb12,150,1.150752e+01,7.651880e-02,1.074936e-06,1.160517e-03,8.020932e-03,8.174514e-04
TF_uxb21,150,1.150752e+01,7.651880e-02,9.984179e-07,9.920829e-04,5.952408e-03,7.172370e-04
TF_uxb22,150,1.150752e+01,7.651880e-02,1.254540e-06,1.054961e-03,6.776052e-03,7.503828e-04
TF_bb11,150,1.150752e+01,7.651880e-02,1.469995e-03,1.025720e-01,3.317637e-01,8.727096e-02
TF_bb12,150,1.150752e+01,7.651880e-02,8.196902e-04,1.049680e-01,3.340774e-01,8.854872e-02
TF_bb21,150,1.150752e+01,7.651880e-02,9.410451e-04,9.227540e-02,3.308535e-01,7.876541e-02
TF_bb22,150,1.150752e+01,7.651880e-02,9.073949e-04,9.433918e-02,2.963396e-01,8.003199e-02
curl(uu),150,1.150752e+01,7.651880e-02,1.749045e-03,5.580597e-02,1.318983e-01,5.130183e-02
VTXBUF_LNRHO,150,1.150752e+01,7.651880e-02,-3.148131e-04,6.469352e-05,2.124567e-04,8.779095e-08
VTXBUF_UUX,150,1.150752e+01,7.651880e-02,-2.350485e-02,6.316383e-03,2.286751e-02,-1.005613e-08
VTXBUF_UUY,150,1.150752e+01,7.651880e-02,-2.230079e-02,6.226124e-03,2.225990e-02,5.999042e-09
VTXBUF_UUZ,150,1.150752e+01,7.651880e-02,-2.421922e-02,6.598455e-03,2.462085e-02,1.659057e-08
VTXBUF_OOX,150,1.150752e+01,7.651880e-02,-1.203818e-01,3.184710e-02,1.170183e-01,1.219727e-19
VTXBUF_OOY,150,1.150752e+01,7.651880e-02,-1.184735e-01,3.150005e-02,1.123527e-01,-9.486769e-20
VTXBUF_OOZ,150,1.150752e+01,7.651880e-02,-1.256853e-01,3.328386e-02,1.283555e-01,1.355253e-20
VTXBUF_UU_DOT_OO,150,1.150752e+01,7.651880e-02,-3.455781e-03,7.940441e-04,2.174263e-07,-6.105512e-04
TF_a11_x,150,1.150752e+01,7.651880e-02,-1.410596e-02,2.331437e-03,1.855442e-02,9.370703e-08
TF_a11_y,150,1.150752e+01,7.651880e-02,-1.000769e-01,1.886135e-02,8.474111e-02,1.076211e-06
TF_a11_z,150,1.150752e+01,7.651880e-02,-1.006298e-01,1.891076e-02,9.099521e-02,-2.500451e-07
TF_a12_x,150,1.150752e+01,7.651880e-02,-1.645702e-02,2.290572e-03,1.819967e-02,-2.591131e-07
TF_a12_y,150,1.150752e+01,7.651880e-02,-8.123917e-02,1.932399e-02,9.716825e-02,2.011539e-06
TF_a12_z,150,1.150752e+01,7.651880e-02,-8.460492e-02,1.926619e-02,9.355039e-02,5.051717e-06
TF_a21_x,150,1.150752e+01,7.651880e-02,-9.171545e-02,1.890740e-02,9.096980e-02,-1.019837e-06
TF_a21_y,150,1.150752e+01,7.651880e-02,-1.179828e-02,1.799202e-03,1.686250e-02,4.917552e-08
TF_a21_z,150,1.150752e+01,7.651880e-02,-9.152113e-02,1.777827e-02,7.609481e-02,-5.965043e-06
TF_a22_x,150,1.150752e+01,7.651880e-02,-1.003697e-01,1.936384e-02,8.826522e-02,-5.824849e-07
TF_a22_y,150,1.150752e+01,7.651880e-02,-1.548664e-02,1.772594e-03,1.002812e-02,-4.042620e-07
TF_a22_z,150,1.150752e+01,7.651880e-02,-1.017676e-01,1.791493e-02,8.484159e-02,-1.052743e-05
TF_uxb11_x,150,1.150752e+01,7.651880e-02,-5.842563e-03,8.301264e-04,5.360685e-03,2.123978e-05
TF_uxb11_y,150,1.150752e+01,7.651880e-02,-4.032389e-03,5.375314e-04,3.595586e-03,7.106639e-06
TF_uxb11_z,150,1.150752e+01,7.651880e-02,-3.893280e-03,5.006242e-04,4.248665e-03,4.096938e-05
TF_uxb12_x,150,1.150752e+01,7.651880e-02,-5.751131e-03,8.788088e-04,7.747305e-03,-3.131263e-05
TF_uxb12_y,150,1.150752e+01,7.651880e-02,-3.549297e-03,5.660026e-04,5.388871e-03,4.805364e-05
TF_uxb12_z,150,1.150752e+01,7.651880e-02,-5.041785e-03,5.041180e-04,4.657231e-03,9.838880e-06
TF_uxb21_x,150,1.150752e+01,7.651880e-02,-3.371557e-03,5.024176e-04,2.793144e-03,1.457802e-05
TF_uxb21_y,150,1.150752e+01,7.651880e-02,-4.616860e-03,7.293853e-04,5.709109e-03,8.978033e-06
TF_uxb21_z,150,1.150752e+01,7.651880e-02,-3.500468e-03,4.469921e-04,2.972032e-03,-1.452376e-05
TF_uxb22_x,150,1.150752e+01,7.651880e-02,-2.865938e-03,5.199688e-04,4.377588e-03,5.596114e-05
TF_uxb22_y,150,1.150752e+01,7.651880e-02,-6.255525e-03,7.895753e-04,3.741539e-03,-3.657159e-05
TF_uxb22_z,150,1.150752e+01,7.651880e-02,-4.715129e-03,4.681299e-04,3.055315e-03,9.499638e-06
TF_bb11_x,150,1.150752e+01,7.651880e-02,-2.356044e-01,4.957333e-02,2.373783e-01,-3.049319e-20
TF_bb11_y,150,1.150752e+01,7.651880e-02,-2.731834e-01,6.278473e-02,2.734711e-01,9.486769e-20
TF_bb11_z,150,1.150752e+01,7.651880e-02,-2.980171e-01,6.419948e-02,2.934857e-01,2.710505e-20
TF_bb12_x,150,1.150752e+01,7.651880e-02,-2.709501e-01,5.035526e-02,2.851508e-01,-2.710505e-20
TF_bb12_y,150,1.150752e+01,7.651880e-02,-2.681375e-01,6.467304e-02,3.230055e-01,2.159934e-20
TF_bb12_z,150,1.150752e+01,7.651880e-02,-3.049709e-01,6.557462e-02,2.952595e-01,2.710505e-20
TF_bb21_x,150,1.150752e+01,7.651880e-02,-2.887406e-01,5.414340e-02,2.758749e-01,1.084202e-19
TF_bb21_y,150,1.150752e+01,7.651880e-02,-2.437204e-01,4.867137e-02,2.428972e-01,-1.084202e-19
TF_bb21_z,150,1.150752e+01,7.651880e-02,-2.843320e-01,5.669515e-02,2.739931e-01,3.388132e-20
TF_bb22_x,150,1.150752e+01,7.651880e-02,-2.568432e-01,5.580330e-02,2.762447e-01,3.388132e-20
TF_bb22_y,150,1.150752e+01,7.651880e-02,-2.355273e-01,4.807443e-02,2.033809e-01,-7.284483e-20
TF_bb22_z,150,1.150752e+01,7.651880e-02,-2.603354e-01,5.894677e-02,2.638048e-01,2.710505e-20
uu,200,1.532819e+01,7.628254e-02,2.736541e-04,1.065599e-02,2.982145e-02,9.830297e-03
